Sno,Date,Time,State/UnionTerritory,ConfirmedIndianNational,ConfirmedForeignNational,Cured,Deaths,Confirmed
7640,2020-10-23,8:00 AM,Sikkim,0,0,3410,63,3727
7641,2020-10-23,8:00 AM,Tamil Nadu,0,0,655170,10825,700193
7642,2020-10-23,8:00 AM,Telengana,0,0,207326,1298,229001
7643,2020-10-23,8:00 AM,Tripura,0,0,27502,339,30070
7644,2020-10-23,8:00 AM,Uttarakhand,0,0,53643,968,59508
7645,2020-10-23,8:00 AM,Uttar Pradesh,0,0,427937,6790,463858
7646,2020-10-23,8:00 AM,West Bengal,0,0,294911,6308,337283
7647,2020-10-24,8:00 AM,Andaman and Nicobar Islands,0,0,3945,58,4207
7648,2020-10-24,8:00 AM,Andhra Pradesh,0,0,762419,6544,800684
7649,2020-10-24,8:00 AM,Arunachal Pradesh,0,0,11613,33,14145
7650,2020-10-24,8:00 AM,Assam,0,0,179846,900,203709
7651,2020-10-24,8:00 AM,Bihar,0,0,198532,1034,210196
7652,2020-10-24,8:00 AM,Chandigarh,0,0,13009,214,13920
7653,2020-10-24,8:00 AM,Chhattisgarh,0,0,146222,1738,172580
7654,2020-10-24,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,0,0,3167,2,3220
7655,2020-10-24,8:00 AM,Delhi,0,0,316214,6189,348404
7656,2020-10-24,8:00 AM,Goa,0,0,38421,568,41813
7657,2020-10-24,8:00 AM,Gujarat,0,0,147435,3673,165071
7658,2020-10-24,8:00 AM,Haryana,0,0,143978,1705,155765
7659,2020-10-24,8:00 AM,Himachal Pradesh,0,0,17135,285,20040
7660,2020-10-24,8:00 AM,Jammu and Kashmir,0,0,81486,1424,90752
7661,2020-10-24,8:00 AM,Jharkhand,0,0,92128,862,99045
7662,2020-10-24,8:00 AM,Karnataka,0,0,693584,10821,793907
7663,2020-10-24,8:00 AM,Kerala,0,0,280793,1281,377834
7664,2020-10-24,8:00 AM,Ladakh,0,0,4984,68,5840
7665,2020-10-24,8:00 AM,Madhya Pradesh,0,0,150678,2855,165294
7666,2020-10-24,8:00 AM,Maharashtra,0,0,1445103,43015,1632544
7667,2020-10-24,8:00 AM,Manipur,0,0,12562,132,16777
7668,2020-10-24,8:00 AM,Meghalaya,0,0,7091,79,8801
7669,2020-10-24,8:00 AM,Mizoram,0,0,2189,0,2387
7670,2020-10-24,8:00 AM,Nagaland,0,0,6570,28,8436
7671,2020-10-24,8:00 AM,Odisha,0,0,259418,1214,277887
7672,2020-10-24,8:00 AM,Puducherry,0,0,29427,584,33986
7673,2020-10-24,8:00 AM,Punjab,0,0,121735,4095,130157
7674,2020-10-24,8:00 AM,Rajasthan,0,0,162981,1814,182570
7675,2020-10-24,8:00 AM,Sikkim,0,0,3465,63,3770
7676,2020-10-24,8:00 AM,Tamil Nadu,0,0,659432,10858,703250
7677,2020-10-24,8:00 AM,Telengana,0,0,209034,1303,230274
7678,2020-10-24,8:00 AM,Tripura,0,0,27740,340,30135
7679,2020-10-24,8:00 AM,Uttarakhand,0,0,54161,979,59796
7680,2020-10-24,8:00 AM,Uttar Pradesh,0,0,430962,6830,466060
7681,2020-10-24,8:00 AM,West Bengal,0,0,298587,6368,341426
7682,2020-10-25,8:00 AM,Andaman and Nicobar Islands,0,0,3968,58,4225
7683,2020-10-25,8:00 AM,Andhra Pradesh,0,0,765991,6566,804026
7684,2020-10-25,8:00 AM,Arunachal Pradesh,0,0,11781,33,14211
7685,2020-10-25,8:00 AM,Assam,0,0,182794,902,203967
7686,2020-10-25,8:00 AM,Bihar,0,0,199757,1042,211258
7687,2020-10-25,8:00 AM,Chandigarh,0,0,13087,216,13977
7688,2020-10-25,8:00 AM,Chhattisgarh,0,0,148899,1793,174591
7689,2020-10-25,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,0,0,3173,2,3225
7690,2020-10-25,8:00 AM,Delhi,0,0,319828,6225,352520
7691,2020-10-25,8:00 AM,Goa,0,0,38769,570,42031
7692,2020-10-25,8:00 AM,Gujarat,0,0,148448,3679,166092
7693,2020-10-25,8:00 AM,Haryana,0,0,145196,1720,157064
7694,2020-10-25,8:00 AM,Himachal Pradesh,0,0,17318,290,20213
7695,2020-10-25,8:00 AM,Jammu and Kashmir,0,0,82219,1430,91329
7696,2020-10-25,8:00 AM,Jharkhand,0,0,92598,864,99428
7697,2020-10-25,8:00 AM,Karnataka,0,0,700737,10873,798378
7698,2020-10-25,8:00 AM,Kerala,0,0,287261,1306,386087
7699,2020-10-25,8:00 AM,Ladakh,0,0,5052,71,5913
7700,2020-10-25,8:00 AM,Madhya Pradesh,0,0,151946,2875,166298
7701,2020-10-25,8:00 AM,Maharashtra,0,0,1455107,43152,1638961
7702,2020-10-25,8:00 AM,Manipur,0,0,12719,138,17022
7703,2020-10-25,8:00 AM,Meghalaya,0,0,7228,80,8882
7704,2020-10-25,8:00 AM,Mizoram,0,0,2198,0,2447
7705,2020-10-25,8:00 AM,Nagaland,0,0,6668,30,8515
7706,2020-10-25,8:00 AM,Odisha,0,0,262031,1229,279582
7707,2020-10-25,8:00 AM,Puducherry,0,0,29614,586,34112
7708,2020-10-25,8:00 AM,Punjab,0,0,122256,4107,130640
7709,2020-10-25,8:00 AM,Rajasthan,0,0,165496,1826,184422
7710,2020-10-25,8:00 AM,Sikkim,0,0,3490,63,3819
7711,2020-10-25,8:00 AM,Tamil Nadu,0,0,663456,10893,706136
7712,2020-10-25,8:00 AM,Telengana,0,0,210480,1307,231252
7713,2020-10-25,8:00 AM,Tripura,0,0,27886,343,30221
7714,2020-10-25,8:00 AM,Uttarakhand,0,0,54629,984,60155
7715,2020-10-25,8:00 AM,Uttar Pradesh,0,0,433703,6854,468238
7716,2020-10-25,8:00 AM,West Bengal,0,0,302340,6427,345574
7717,2020-10-26,8:00 AM,Andaman and Nicobar Islands,0,0,3983,58,4245
7718,2020-10-26,8:00 AM,Andhra Pradesh,0,0,769576,6587,807023
7719,2020-10-26,8:00 AM,Arunachal Pradesh,0,0,11951,33,14244
7720,2020-10-26,8:00 AM,Assam,0,0,185755,906,204171
7721,2020-10-26,8:00 AM,Bihar,0,0,200918,1049,211689
7722,2020-10-26,8:00 AM,Chandigarh,0,0,13167,218,14038
7723,2020-10-26,8:00 AM,Chhattisgarh,0,0,150398,1818,175959
7724,2020-10-26,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,0,0,3175,2,3228
7725,2020-10-26,8:00 AM,Delhi,0,0,323654,6258,356656
7726,2020-10-26,8:00 AM,Goa,0,0,39090,576,42242
7727,2020-10-26,8:00 AM,Gujarat,0,0,149411,3686,167011
7728,2020-10-26,8:00 AM,Haryana,0,0,146282,1727,158304
7729,2020-10-26,8:00 AM,Himachal Pradesh,0,0,17590,291,20370
7730,2020-10-26,8:00 AM,Jammu and Kashmir,0,0,82858,1438,91861
7731,2020-10-26,8:00 AM,Jharkhand,0,0,92976,866,99686
7732,2020-10-26,8:00 AM,Karnataka,0,0,710843,10905,802817
7733,2020-10-26,8:00 AM,Kerala,0,0,294910,1332,392930
7734,2020-10-26,8:00 AM,Ladakh,0,0,5126,71,5933
7735,2020-10-26,8:00 AM,Madhya Pradesh,0,0,153127,2885,167249
7736,2020-10-26,8:00 AM,Maharashtra,0,0,1460755,43264,1645020
7737,2020-10-26,8:00 AM,Manipur,0,0,12857,139,17162
7738,2020-10-26,8:00 AM,Meghalaya,0,0,7332,81,9018
7739,2020-10-26,8:00 AM,Mizoram,0,0,2203,0,2493
7740,2020-10-26,8:00 AM,Nagaland,0,0,6724,31,8626
7741,2020-10-26,8:00 AM,Odisha,0,0,264102,1245,281215
7742,2020-10-26,8:00 AM,Puducherry,0,0,29801,588,34193
7743,2020-10-26,8:00 AM,Punjab,0,0,122721,4117,131055
7744,2020-10-26,8:00 AM,Rajasthan,0,0,167736,1839,186243
7745,2020-10-26,8:00 AM,Sikkim,0,0,3525,64,3835
7746,2020-10-26,8:00 AM,Tamil Nadu,0,0,667475,10924,709005
7747,2020-10-26,8:00 AM,Telengana,0,0,211912,1311,231834
7748,2020-10-26,8:00 AM,Tripura,0,0,28069,343,30257
7749,2020-10-26,8:00 AM,Uttarakhand,0,0,54958,993,60376
7750,2020-10-26,8:00 AM,Uttar Pradesh,0,0,436071,6882,470270
7751,2020-10-26,8:00 AM,West Bengal,0,0,306197,6487,349701
7752,2020-10-27,8:00 AM,Andaman and Nicobar Islands,0,0,3997,58,4253
7753,2020-10-27,8:00 AM,Andhra Pradesh,0,0,773548,6606,808924
7754,2020-10-27,8:00 AM,Arunachal Pradesh,0,0,12182,35,14391
7755,2020-10-27,8:00 AM,Assam,0,0,188587,908,204386
7756,2020-10-27,8:00 AM,Bihar,0,0,201942,1058,212355
7757,2020-10-27,8:00 AM,Chandigarh,0,0,13230,222,14085
7758,2020-10-27,8:00 AM,Chhattisgarh,0,0,153654,1861,177608
7759,2020-10-27,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,0,0,3176,2,3228
7760,2020-10-27,8:00 AM,Delhi,0,0,327390,6312,359488
7761,2020-10-27,8:00 AM,Goa,0,0,39433,582,42532
7762,2020-10-27,8:00 AM,Gujarat,0,0,150513,3690,167919
7763,2020-10-27,8:00 AM,Haryana,0,0,147566,1737,159457
7764,2020-10-27,8:00 AM,Himachal Pradesh,0,0,17782,293,20586
7765,2020-10-27,8:00 AM,Jammu and Kashmir,0,0,83485,1444,92225
7766,2020-10-27,8:00 AM,Jharkhand,0,0,93368,872,99906
7767,2020-10-27,8:00 AM,Karnataka,0,0,719558,10947,805947
7768,2020-10-27,8:00 AM,Kerala,0,0,302017,1352,397217
7769,2020-10-27,8:00 AM,Ladakh,0,0,5216,71,5978
7770,2020-10-27,8:00 AM,Madhya Pradesh,0,0,154222,2890,167969
7771,2020-10-27,8:00 AM,Maharashtra,0,0,1470660,43348,1648665
7772,2020-10-27,8:00 AM,Manipur,0,0,13057,144,17424
7773,2020-10-27,8:00 AM,Meghalaya,0,0,7471,81,9066
7774,2020-10-27,8:00 AM,Mizoram,0,0,2212,0,2527
7775,2020-10-27,8:00 AM,Nagaland,0,0,6792,33,8663
7776,2020-10-27,8:00 AM,Odisha,0,0,266105,1259,282695
7777,2020-10-27,8:00 AM,Puducherry,0,0,29990,588,34336
7778,2020-10-27,8:00 AM,Punjab,0,0,123047,4125,131391
7779,2020-10-27,8:00 AM,Rajasthan,0,0,169962,1853,188048
7780,2020-10-27,8:00 AM,Sikkim,0,0,3530,65,3840
7781,2020-10-27,8:00 AM,Tamil Nadu,0,0,671489,10956,711713
7782,2020-10-27,8:00 AM,Telengana,0,0,213466,1315,232671
7783,2020-10-27,8:00 AM,Tripura,0,0,28153,344,30293
7784,2020-10-27,8:00 AM,Uttarakhand,0,0,55663,1001,60744
7785,2020-10-27,8:00 AM,Uttar Pradesh,0,0,438521,6904,472077
7786,2020-10-27,8:00 AM,West Bengal,0,0,310086,6546,353822
7787,2020-10-28,8:00 AM,Andaman and Nicobar Islands,0,0,4019,58,4274
7788,2020-10-28,8:00 AM,Andhra Pradesh,0,0,777900,6625,811825
7789,2020-10-28,8:00 AM,Arunachal Pradesh,0,0,12297,36,14472
7790,2020-10-28,8:00 AM,Assam,0,0,191030,914,204789
7791,2020-10-28,8:00 AM,Bihar,0,0,203174,1065,213085
7792,2020-10-28,8:00 AM,Chandigarh,0,0,13279,223,14152
7793,2020-10-28,8:00 AM,Chhattisgarh,0,0,156080,1881,179654
7794,2020-10-28,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,0,0,3181,2,3231
7795,2020-10-28,8:00 AM,Delhi,0,0,330112,6356,364341
7796,2020-10-28,8:00 AM,Goa,0,0,39778,585,42747
7797,2020-10-28,8:00 AM,Gujarat,0,0,151751,3695,168911
7798,2020-10-28,8:00 AM,Haryana,0,0,148503,1750,160705
7799,2020-10-28,8:00 AM,Himachal Pradesh,0,0,17998,298,20817
7800,2020-10-28,8:00 AM,Jammu and Kashmir,0,0,84236,1451,92677
7801,2020-10-28,8:00 AM,Jharkhand,0,0,93874,876,100224
7802,2020-10-28,8:00 AM,Karnataka,0,0,727298,10991,809638
7803,2020-10-28,8:00 AM,Kerala,0,0,309032,1376,402674
7804,2020-10-28,8:00 AM,Ladakh,0,0,5262,73,6024
7805,2020-10-28,8:00 AM,Madhya Pradesh,0,0,155232,2898,168483
7806,2020-10-28,8:00 AM,Maharashtra,0,0,1478496,43463,1654028
7807,2020-10-28,8:00 AM,Manipur,0,0,13208,150,17604
7808,2020-10-28,8:00 AM,Meghalaya,0,0,7643,82,9136
7809,2020-10-28,8:00 AM,Mizoram,0,0,2233,0,2607
7810,2020-10-28,8:00 AM,Nagaland,0,0,6828,33,8726
7811,2020-10-28,8:00 AM,Odisha,0,0,268115,1272,283942
7812,2020-10-28,8:00 AM,Puducherry,0,0,30153,588,34482
7813,2020-10-28,8:00 AM,Punjab,0,0,123510,4138,131737
7814,2020-10-28,8:00 AM,Rajasthan,0,0,172028,1867,189844
7815,2020-10-28,8:00 AM,Sikkim,0,0,3534,67,3863
7816,2020-10-28,8:00 AM,Tamil Nadu,0,0,675518,10983,714235
7817,2020-10-28,8:00 AM,Telengana,0,0,214917,1319,234152
7818,2020-10-28,8:00 AM,Tripura,0,0,28355,344,30453
7819,2020-10-28,8:00 AM,Uttarakhand,0,0,56085,1007,60957
7820,2020-10-28,8:00 AM,Uttar Pradesh,0,0,440847,6940,474054
7821,2020-10-28,8:00 AM,West Bengal,0,0,314003,6604,357779
7822,2020-10-29,8:00 AM,Andaman and Nicobar Islands,0,0,4039,58,4289
7823,2020-10-29,8:00 AM,Andhra Pradesh,0,0,781509,6643,814774
7824,2020-10-29,8:00 AM,Arunachal Pradesh,0,0,12480,36,14580
7825,2020-10-29,8:00 AM,Assam,0,0,192517,917,205237
7826,2020-10-29,8:00 AM,Bihar,0,0,204178,1069,213576
7827,2020-10-29,8:00 AM,Chandigarh,0,0,13359,224,14212
7828,2020-10-29,8:00 AM,Chhattisgarh,0,0,157480,1936,181583
7829,2020-10-29,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,0,0,3184,2,3237
7830,2020-10-29,8:00 AM,Delhi,0,0,334240,6396,370014
7831,2020-10-29,8:00 AM,Goa,0,0,39974,592,42968
7832,2020-10-29,8:00 AM,Gujarat,0,0,152858,3701,169891
7833,2020-10-29,8:00 AM,Haryana,0,0,149451,1758,162223
7834,2020-10-29,8:00 AM,Himachal Pradesh,0,0,18203,300,21149
7835,2020-10-29,8:00 AM,Jammu and Kashmir,0,0,84782,1455,93213
7836,2020-10-29,8:00 AM,Jharkhand,0,0,94326,880,100569
7837,2020-10-29,8:00 AM,Karnataka,0,0,733558,11046,812784
7838,2020-10-29,8:00 AM,Kerala,0,0,316692,1403,411464
7839,2020-10-29,8:00 AM,Ladakh,0,0,5369,74,6085
7840,2020-10-29,8:00 AM,Madhya Pradesh,0,0,156264,2913,169271
7841,2020-10-29,8:00 AM,Maharashtra,0,0,1486926,43554,1660766
7842,2020-10-29,8:00 AM,Manipur,0,0,13420,156,17809
7843,2020-10-29,8:00 AM,Meghalaya,0,0,7777,85,9226
7844,2020-10-29,8:00 AM,Mizoram,0,0,2238,1,2656
7845,2020-10-29,8:00 AM,Nagaland,0,0,6945,34,8824
7846,2020-10-29,8:00 AM,Odisha,0,0,270130,1284,285482
7847,2020-10-29,8:00 AM,Puducherry,0,0,30307,590,34583
7848,2020-10-29,8:00 AM,Punjab,0,0,123866,4158,132263
7849,2020-10-29,8:00 AM,Rajasthan,0,0,174044,1877,191629
7850,2020-10-29,8:00 AM,Sikkim,0,0,3545,67,3875
7851,2020-10-29,8:00 AM,Tamil Nadu,0,0,679377,11018,716751
7852,2020-10-29,8:00 AM,Telengana,0,0,216353,1324,235656
7853,2020-10-29,8:00 AM,Tripura,0,0,28525,345,30566
7854,2020-10-29,8:00 AM,Uttarakhand,0,0,56556,1009,61261
7855,2020-10-29,8:00 AM,Uttar Pradesh,0,0,443589,6958,476034
7856,2020-10-29,8:00 AM,West Bengal,0,0,317928,6664,361703
7857,2020-10-30,8:00 AM,Andaman and Nicobar Islands,0,0,4054,59,4305
7858,2020-10-30,8:00 AM,Andhra Pradesh,0,0,784752,6659,817679
7859,2020-10-30,8:00 AM,Arunachal Pradesh,0,0,12623,37,14668
7860,2020-10-30,8:00 AM,Assam,0,0,193574,923,205635
7861,2020-10-30,8:00 AM,Bihar,0,0,205108,1076,214242
7862,2020-10-30,8:00 AM,Chandigarh,0,0,13402,225,14292
7863,2020-10-30,8:00 AM,Chhattisgarh,0,0,159268,1989,183588
7864,2020-10-30,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,0,0,3192,2,3243
7865,2020-10-30,8:00 AM,Delhi,0,0,338378,6423,375753
7866,2020-10-30,8:00 AM,Goa,0,0,40168,597,43201
7867,2020-10-30,8:00 AM,Gujarat,0,0,153941,3705,170878
7868,2020-10-30,8:00 AM,Haryana,0,0,150660,1766,163817
7869,2020-10-30,8:00 AM,Himachal Pradesh,0,0,18402,306,21476
7870,2020-10-30,8:00 AM,Jammu and Kashmir,0,0,85370,1466,93764
7871,2020-10-30,8:00 AM,Jharkhand,0,0,94787,883,100964
7872,2020-10-30,8:00 AM,Karnataka,0,0,741219,11091,816809
7873,2020-10-30,8:00 AM,Kerala,0,0,325166,1429,418484
7874,2020-10-30,8:00 AM,Ladakh,0,0,5438,74,6139
7875,2020-10-30,8:00 AM,Madhya Pradesh,0,0,157381,2929,169999
7876,2020-10-30,8:00 AM,Maharashtra,0,0,1494809,43710,1666668
7877,2020-10-30,8:00 AM,Manipur,0,0,13583,160,18051
7878,2020-10-30,8:00 AM,Meghalaya,0,0,7890,87,9303
7879,2020-10-30,8:00 AM,Mizoram,0,0,2258,1,2694
7880,2020-10-30,8:00 AM,Nagaland,0,0,7096,35,8894
7881,2020-10-30,8:00 AM,Odisha,0,0,272038,1297,287099
7882,2020-10-30,8:00 AM,Puducherry,0,0,30449,592,34761
7883,2020-10-30,8:00 AM,Punjab,0,0,124293,4168,132727
7884,2020-10-30,8:00 AM,Rajasthan,0,0,175977,1888,193419
7885,2020-10-30,8:00 AM,Sikkim,0,0,3558,67,3893
7886,2020-10-30,8:00 AM,Tamil Nadu,0,0,683464,11053,719403
7887,2020-10-30,8:00 AM,Telengana,0,0,217401,1330,237187
7888,2020-10-30,8:00 AM,Tripura,0,0,28737,346,30663
7889,2020-10-30,8:00 AM,Uttarakhand,0,0,57012,1009,61566
7890,2020-10-30,8:00 AM,Uttar Pradesh,0,0,446054,6983,477895
7891,2020-10-30,8:00 AM,West Bengal,0,0,321873,6725,365692
7892,2020-10-31,8:00 AM,Andaman and Nicobar Islands,0,0,4076,59,4317
7893,2020-10-31,8:00 AM,Andhra Pradesh,0,0,788375,6676,820565
7894,2020-10-31,8:00 AM,Arunachal Pradesh,0,0,12777,37,14752
7895,2020-10-31,8:00 AM,Assam,0,0,194668,926,206015
7896,2020-10-31,8:00 AM,Bihar,0,0,206346,1084,215327
7897,2020-10-31,8:00 AM,Chandigarh,0,0,13469,225,14351
7898,2020-10-31,8:00 AM,Chhattisgarh,0,0,160918,2038,185306
7899,2020-10-31,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,0,0,3197,2,3248
7900,2020-10-31,8:00 AM,Delhi,0,0,342811,6470,381644
7901,2020-10-31,8:00 AM,Goa,0,0,40409,602,43416
7902,2020-10-31,8:00 AM,Gujarat,0,0,154968,3711,171847
7903,2020-10-31,8:00 AM,Haryana,0,0,151839,1777,165467
7904,2020-10-31,8:00 AM,Himachal Pradesh,0,0,18595,312,21798
7905,2020-10-31,8:00 AM,Jammu and Kashmir,0,0,86024,1471,94330
7906,2020-10-31,8:00 AM,Jharkhand,0,0,95208,883,101287
7907,2020-10-31,8:00 AM,Karnataka,0,0,749740,11140,820398
7908,2020-10-31,8:00 AM,Kerala,0,0,332994,1457,425122
7909,2020-10-31,8:00 AM,Ladakh,0,0,5493,74,6194
7910,2020-10-31,8:00 AM,Madhya Pradesh,0,0,158455,2941,170690
7911,2020-10-31,8:00 AM,Maharashtra,0,0,1503050,43837,1672858
7912,2020-10-31,8:00 AM,Manipur,0,0,13805,164,18272
7913,2020-10-31,8:00 AM,Meghalaya,0,0,8125,87,9382
7914,2020-10-31,8:00 AM,Mizoram,0,0,2284,1,2722
7915,2020-10-31,8:00 AM,Nagaland,0,0,7308,39,8945
7916,2020-10-31,8:00 AM,Odisha,0,0,273838,1308,288646
7917,2020-10-31,8:00 AM,Puducherry,0,0,30577,592,34908
7918,2020-10-31,8:00 AM,Punjab,0,0,124870,4187,133158
7919,2020-10-31,8:00 AM,Rajasthan,0,0,178064,1898,195213
7920,2020-10-31,8:00 AM,Sikkim,0,0,3591,68,3913
7921,2020-10-31,8:00 AM,Tamil Nadu,0,0,687388,11091,722011
7922,2020-10-31,8:00 AM,Telengana,0,0,218887,1336,238632
7923,2020-10-31,8:00 AM,Tripura,0,0,28878,346,30717
7924,2020-10-31,8:00 AM,Uttarakhand,0,0,57270,1011,61915
7925,2020-10-31,8:00 AM,Uttar Pradesh,0,0,448644,7007,480082
7926,2020-10-31,8:00 AM,West Bengal,0,0,325888,6784,369671
7927,2020-11-01,8:00 AM,Andaman and Nicobar Islands,0,0,4100,59,4332
7928,2020-11-01,8:00 AM,Andhra Pradesh,0,0,792083,6690,823348
7929,2020-11-01,8:00 AM,Arunachal Pradesh,0,0,12959,37,14852
7930,2020-11-01,8:00 AM,Assam,0,0,196054,930,206351
7931,2020-11-01,8:00 AM,Bihar,0,0,207480,1090,216086
7932,2020-11-01,8:00 AM,Chandigarh,0,0,13551,226,14418
7933,2020-11-01,8:00 AM,Chhattisgarh,0,0,163079,2101,187270
7934,2020-11-01,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,0,0,3210,2,3251
7935,2020-11-01,8:00 AM,Delhi,0,0,347476,6511,386706
7936,2020-11-01,8:00 AM,Goa,0,0,40678,604,43626
7937,2020-11-01,8:00 AM,Gujarat,0,0,155982,3716,172782
7938,2020-11-01,8:00 AM,Haryana,0,0,153230,1789,167210
7939,2020-11-01,8:00 AM,Himachal Pradesh,0,0,18862,317,22059
7940,2020-11-01,8:00 AM,Jammu and Kashmir,0,0,86888,1478,94785
7941,2020-11-01,8:00 AM,Jharkhand,0,0,95575,884,101761
7942,2020-11-01,8:00 AM,Karnataka,0,0,757208,11168,823412
7943,2020-11-01,8:00 AM,Kerala,0,0,340324,1484,433105
7944,2020-11-01,8:00 AM,Ladakh,0,0,5539,75,6270
7945,2020-11-01,8:00 AM,Madhya Pradesh,0,0,159479,2951,171359
7946,2020-11-01,8:00 AM,Maharashtra,0,0,1510353,43911,1678406
7947,2020-11-01,8:00 AM,Manipur,0,0,14862,168,18502
7948,2020-11-01,8:00 AM,Meghalaya,0,0,8345,88,9452
7949,2020-11-01,8:00 AM,Mizoram,0,0,2291,1,2753
7950,2020-11-01,8:00 AM,Nagaland,0,0,7454,39,9047
7951,2020-11-01,8:00 AM,Odisha,0,0,275749,1320,290116
7952,2020-11-01,8:00 AM,Puducherry,0,0,30724,592,35013
7953,2020-11-01,8:00 AM,Punjab,0,0,125198,4203,133658
7954,2020-11-01,8:00 AM,Rajasthan,0,0,179984,1907,196993
7955,2020-11-01,8:00 AM,Sikkim,0,0,3617,72,3940
7956,2020-11-01,8:00 AM,Tamil Nadu,0,0,691236,11122,724522
7957,2020-11-01,8:00 AM,Telengana,0,0,220466,1341,240048
7958,2020-11-01,8:00 AM,Tripura,0,0,29048,346,30794
7959,2020-11-01,8:00 AM,Uttarakhand,0,0,57422,1023,62328
7960,2020-11-01,8:00 AM,Uttar Pradesh,0,0,451070,7025,481863
7961,2020-11-01,8:00 AM,West Bengal,0,0,329937,6841,373664
7962,2020-11-02,8:00 AM,Andaman and Nicobar Islands,0,0,4112,60,4340
7963,2020-11-02,8:00 AM,Andhra Pradesh,0,0,795592,6706,825966
7964,2020-11-02,8:00 AM,Arunachal Pradesh,0,0,13073,37,14881
7965,2020-11-02,8:00 AM,Assam,0,0,196784,931,206517
7966,2020-11-02,8:00 AM,Bihar,0,0,208644,1097,216707
7967,2020-11-02,8:00 AM,Chandigarh,0,0,13632,226,14476
7968,2020-11-02,8:00 AM,Chhattisgarh,0,0,164537,2150,188813
7969,2020-11-02,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,0,0,3219,2,3255
7970,2020-11-02,8:00 AM,Delhi,0,0,351635,6562,392370
7971,2020-11-02,8:00 AM,Goa,0,0,40915,609,43768
7972,2020-11-02,8:00 AM,Gujarat,0,0,157110,3721,173642
7973,2020-11-02,8:00 AM,Haryana,0,0,154451,1795,168880
7974,2020-11-02,8:00 AM,Himachal Pradesh,0,0,18965,326,22264
7975,2020-11-02,8:00 AM,Jammu and Kashmir,0,0,87517,1482,95325
7976,2020-11-02,8:00 AM,Jharkhand,0,0,95973,885,102087
7977,2020-11-02,8:00 AM,Karnataka,0,0,765261,11192,827064
7978,2020-11-02,8:00 AM,Kerala,0,0,348835,1512,440130
7979,2020-11-02,8:00 AM,Ladakh,0,0,5629,75,6287
7980,2020-11-02,8:00 AM,Madhya Pradesh,0,0,160586,2958,172082
7981,2020-11-02,8:00 AM,Maharashtra,0,0,1514079,44024,1683775
7982,2020-11-02,8:00 AM,Manipur,0,0,15065,171,18750
7983,2020-11-02,8:00 AM,Meghalaya,0,0,8462,90,9607
7984,2020-11-02,8:00 AM,Mizoram,0,0,2323,1,2757
7985,2020-11-02,8:00 AM,Nagaland,0,0,7535,39,9075
7986,2020-11-02,8:00 AM,Odisha,0,0,277564,1331,291825
7987,2020-11-02,8:00 AM,Puducherry,0,0,31345,595,35109
7988,2020-11-02,8:00 AM,Punjab,0,0,125566,4214,133975
7989,2020-11-02,8:00 AM,Rajasthan,0,0,181575,1917,198747
7990,2020-11-02,8:00 AM,Sikkim,0,0,3651,73,3958
7991,2020-11-02,8:00 AM,Tamil Nadu,0,0,694880,11152,727026
7992,2020-11-02,8:00 AM,Telengana,0,0,221992,1348,240970
7993,2020-11-02,8:00 AM,Tripura,0,0,29234,348,30852
7994,2020-11-02,8:00 AM,Uttarakhand,0,0,57609,1027,62550
7995,2020-11-02,8:00 AM,Uttar Pradesh,0,0,453458,7051,483832
7996,2020-11-02,8:00 AM,West Bengal,0,0,333990,6900,377651
7997,2020-11-03,8:00 AM,Andaman and Nicobar Islands,0,0,4132,60,4352
7998,2020-11-03,8:00 AM,Andhra Pradesh,0,0,798625,6719,827882
7999,2020-11-03,8:00 AM,Arunachal Pradesh,0,0,13238,38,14998
8000,2020-11-03,8:00 AM,Assam,0,0,197569,932,206982
8001,2020-11-03,8:00 AM,Bihar,0,0,209582,1101,217277
8002,2020-11-03,8:00 AM,Chandigarh,0,0,13708,227,14528
8003,2020-11-03,8:00 AM,Chhattisgarh,0,0,166391,2208,190513
8004,2020-11-03,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,0,0,3221,2,3257
8005,2020-11-03,8:00 AM,Delhi,0,0,356459,6604,396371
8006,2020-11-03,8:00 AM,Goa,0,0,41123,616,43954
8007,2020-11-03,8:00 AM,Gujarat,0,0,158114,3725,174517
8008,2020-11-03,8:00 AM,Haryana,0,0,155717,1810,170446
8009,2020-11-03,8:00 AM,Himachal Pradesh,0,0,19304,336,22598
8010,2020-11-03,8:00 AM,Jammu and Kashmir,0,0,88140,1490,95710
8011,2020-11-03,8:00 AM,Jharkhand,0,0,96485,886,102490
8012,2020-11-03,8:00 AM,Karnataka,0,0,773595,11221,829640
8013,2020-11-03,8:00 AM,Kerala,0,0,355943,1533,444268
8014,2020-11-03,8:00 AM,Ladakh,0,0,5671,76,6357
8015,2020-11-03,8:00 AM,Madhya Pradesh,0,0,161454,2965,172717
